YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,8361,1358
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS13,25470,27300
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NS10,23144,13315
2026-01,WEEKDAY,5,TRAIN,NS11,21720,3092
2026-01,WEEKDAY,15,TRAIN,NS19,32707,37973
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,DT8,633,1043
2026-01,WEEKDAY,11,TRAIN,NS3,20033,11749
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT20,4360,3475
2026-01,WEEKDAY,14,TRAIN,DT31,6532,7383
2026-01,WEEKDAY,7,TRAIN,DT31,32081,13379
2026-01,WEEKDAY,15,TRAIN,NE11,18060,16871
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,DT4,1649,378
2026-01,WEEKDAY,6,TRAIN,EW7,20916,8314
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,PW1,209,1447
2026-01,WEEKDAY,17,TRAIN,TE7,14188,10397
2026-01,WEEKDAY,20,TRAIN,TE15,11081,9047
2026-01,WEEKDAY,18,TRAIN,TE19,96075,7461
2026-01,WEEKDAY,14,TRAIN,TE11,8342,3907
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,TE16,4374,2977
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,DT5,9640,8532
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT22,10332,10854
2026-01,WEEKDAY,10,TRAIN,TE14/NS22,29520,94052
2026-01,WEEKDAY,0,TRAIN,CC11,119,336
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CC6,7493,7087
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,SE1,2676,1976
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW4,7827,5722
2026-01,WEEKDAY,18,TRAIN,PW5,2680,6834
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,20119,24275
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,NE17/PTC,25880,30680
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NS23,13089,27927
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,DT23,1775,2037
2026-01,WEEKDAY,13,TRAIN,SW5,10627,8525
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,PW1,9,33
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,43708,50796
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,PE4,515,1060
2026-01,WEEKDAY,15,TRAIN,DT8,12170,6417
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,NE11,7764,6283
2026-01,WEEKDAY,18,TRAIN,EW9,44938,66206
2026-01,WEEKDAY,7,TRAIN,NS21/DT11,76695,83278
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,BP8,938,977
2026-01,WEEKDAY,19,TRAIN,DT4,1577,6513
2026-01,WEEKDAY,23,TRAIN,DT6,588,1995
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,TE29,935,667
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,CC11,11097,6118
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,CC3,415,2358
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW33,2867,1425
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NE12/CC13,34916,38773
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW29,11225,9083
2026-01,WEEKDAY,10,TRAIN,NS5,27848,12490
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,SW2,2290,2243
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,52150,11871
2026-01,WEEKDAY,12,TRAIN,TE19,10849,9597
2026-01,WEEKDAY,19,TRAIN,PW6,997,3740
2026-01,WEEKDAY,17,TRAIN,NE4/DT19,92584,70700
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE12,2443,3598
2026-01,WEEKDAY,18,TRAIN,DT31,14779,37755
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,50744,40512
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,TE3,5546,5800
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC24,4923,6077
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,BP8,358,107
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,SE2,3520,2485
2026-01,WEEKDAY,22,TRAIN,TE16,5345,8118
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,TE1,873,2134
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,PW5,819,3309
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC6,10722,750
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,SE3,20,297
2026-01,WEEKDAY,23,TRAIN,EW21/CC22,5846,4456
2026-01,WEEKDAY,0,TRAIN,NS16,945,5576
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,CE1/DT16,33289,29341
2026-01,WEEKDAY,0,TRAIN,TE14/NS22,538,599
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW23,179,1086
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,PE7,823,103
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW31,655,193
2026-01,WEEKDAY,21,TRAIN,NE16/STC,28092,58296
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,44957,33453
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,PE4,365,110
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,CC28,2446,1726
2026-01,WEEKDAY,9,TRAIN,CC5,3350,10975
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,DT8,12,108
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,1214,5729
2026-01,WEEKDAY,19,TRAIN,NS16,49224,102337
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NE4/DT19,4546,8328
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1268,1359
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,DT33,10618,2762
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NE15,7548,2433
2026-01,WEEKDAY,10,TRAIN,CC5,2196,4630
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,CC19/DT9,1073,3073
2026-01,WEEKDAY,10,TRAIN,DT5,13240,10136
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC4/DT15,13774,1574
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,EW27,31037,39943
2026-01,WEEKDAY,7,TRAIN,NE13,48829,29620
2026-01,WEEKDAY,10,TRAIN,NS27/CE2/TE20,1799,8152
2026-01,WEEKDAY,12,TRAIN,CE1/DT16,17613,36833
2026-01,WEEKDAY,5,TRAIN,SE2,3308,96
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,TE27,2557,3759
2026-01,WEEKDAY,22,TRAIN,NS3,6677,19636
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CC21,6371,6882
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1463,511
2026-01,WEEKDAY,17,TRAIN,PE3,8561,11209
2026-01,WEEKDAY,13,TRAIN,CC17/TE9,13118,8665
2026-01,WEEKDAY,17,TRAIN,SW3,2703,4041
2026-01,WEEKDAY,22,TRAIN,CC23,4081,1250
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NE11,3203,3034
2026-01,WEEKDAY,18,TRAIN,NS16,79125,139877
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NS21/DT11,36479,38580
2026-01,WEEKDAY,19,TRAIN,DT5,21074,38008
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,DT18,3155,3425
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,TE12,2403,1951
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,EW26,14374,14596
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,PW2,144,219
2026-01,WEEKDAY,5,TRAIN,NE9,3574,65
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CC2,2770,1494
2026-01,WEEKDAY,21,TRAIN,DT6,4901,5262
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,SE5,652,171
2026-01,WEEKDAY,18,TRAIN,DT2,10374,7256
2026-01,WEEKDAY,21,TRAIN,EW15,52323,9776
2026-01,WEEKDAY,20,TRAIN,DT13,14334,9680
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,35156,7360
2026-01,WEEKDAY,12,TRAIN,DT7,3310,3424
2026-01,WEEKDAY,18,TRAIN,NS4/BP1,72673,133370
2026-01,WEEKDAY,11,TRAIN,BP13,1394,878
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NE10,259,85
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,NS18,7156,8381
2026-01,WEEKDAY,11,TRAIN,DT20,7112,5334
2026-01,WEEKDAY,5,TRAIN,DT4,229,1
2026-01,WEEKDAY,9,TRAIN,EW15,15448,180181
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,2147,495
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,48203,42356
2026-01,WEEKDAY,16,TRAIN,DT25,5012,4667
2026-01,WEEKDAY,17,TRAIN,NE7/DT12,53276,36705
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW18,378,102
2026-01,WEEKDAY,10,TRAIN,EW22,7022,19252
2026-01,WEEKDAY,17,TRAIN,SW1,7652,4129
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1531,814
2026-01,WEEKDAY,13,TRAIN,NS7,16444,13287
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW29,13,284
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,DT24,1826,722
2026-01,WEEKDAY,20,TRAIN,SE1,1755,7247
2026-01,WEEKDAY,6,TRAIN,DT28,18335,9964
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW21/CC22,6213,4657
2026-01,WEEKDAY,21,TRAIN,SW7,579,3757
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,41842,33148
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,SW6,146,913
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,TE25,1946,957
2026-01,WEEKDAY,0,TRAIN,NS7,809,2633
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CC23,2676,1811
2026-01,WEEKDAY,19,TRAIN,EW28,32520,59601
2026-01,WEEKDAY,7,TRAIN,EW30,3680,31587
2026-01,WEEKDAY,20,TRAIN,SW4,1661,6273
2026-01,WEEKDAY,9,TRAIN,NS17/CC15,67388,14470
2026-01,WEEKDAY,5,TRAIN,CC19/DT9,290,488
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,EW29,3249,3218
2026-01,WEEKDAY,18,TRAIN,SW4,4295,9600
2026-01,WEEKDAY,13,TRAIN,NE12/CC13,61536,59068
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2626,850
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,PE5,184,1521
2026-01,WEEKDAY,18,TRAIN,BP12,3602,8050
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC27,729,230
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW14/NS26,12975,12971
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NS20,18669,14589
2026-01,WEEKDAY,10,TRAIN,SE1,4439,1864
2026-01,WEEKDAY,5,TRAIN,DT22,1572,1
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,TE22,217,605
2026-01,WEEKDAY,21,TRAIN,EW32,3646,3217
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,TE7,1721,1750
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CC2,2376,2565
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,DT23,1733,1052
2026-01,WEEKDAY,10,TRAIN,CC12,6891,3232
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,TE12,3268,2382
2026-01,WEEKDAY,21,TRAIN,NS18,6603,23387
2026-01,WEEKDAY,14,TRAIN,TE4,4082,4521
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,TE19,633,2178
2026-01,WEEKDAY,21,TRAIN,NE15,9480,35698
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,DT33,9615,3263
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NS11,15384,26139
2026-01,WEEKDAY,8,TRAIN,DT6,16456,22299
2026-01,WEEKDAY,19,TRAIN,NE15,16491,69683
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NE13,7828,12161
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW12/DT14,534,601
2026-01,WEEKDAY,14,TRAIN,NE15,17964,22115
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE11,1946,2017
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,DT31,4489,3843
2026-01,WEEKDAY,10,TRAIN,DT4,2888,752
2026-01,WEEKDAY,12,TRAIN,PE3,6765,5129
2026-01,WEEKDAY,13,TRAIN,EW2/DT32,50742,51025
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CC11,8697,6849
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE23,2442,1503
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,NE4/DT19,2962,5230
2026-01,WEEKDAY,6,TRAIN,EW23,53936,53304
2026-01,WEEKDAY,17,TRAIN,NS2,43374,66935
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NS19,20050,19531
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,CC2,1238,2701
2026-01,WEEKDAY,19,TRAIN,SE2,4081,15514
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,NS10,4851,20976
2026-01,WEEKDAY,9,TRAIN,SE2,10599,2556
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,CC2,89,269
2026-01,WEEKDAY,16,TRAIN,DT28,9261,8522
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,CC7,273,13
2026-01,WEEKDAY,20,TRAIN,BP5,1677,2271
2026-01,WEEKDAY,9,TRAIN,CC6,3627,9851
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NE5,7662,8226
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,TE18,8063,9101
2026-01,WEEKDAY,10,TRAIN,DT10,4592,1664
2026-01,WEEKDAY,14,TRAIN,DT28,6547,7019
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW5,18585,12061
2026-01,WEEKDAY,7,TRAIN,DT22,17750,11541
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,PW1,1483,1863
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NE12/CC13,34639,34920
2026-01,WEEKDAY,5,TRAIN,DT25,683,293
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CC21,6195,7012
2026-01,WEEKDAY,9,TRAIN,PW6,2708,804
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,BP11,34,514
2026-01,WEEKDAY,23,TRAIN,NS3,3653,9018
2026-01,WEEKDAY,20,TRAIN,CC27,9507,1103
2026-01,WEEKDAY,16,TRAIN,EW11,19238,18117
2026-01,WEEKDAY,14,TRAIN,NS24/NE6/CC1,35494,34638
2026-01,WEEKDAY,7,TRAIN,TE11,8971,13913
2026-01,WEEKDAY,23,TRAIN,PE6,539,2439
2026-01,WEEKDAY,16,TRAIN,EW29,28186,5878
2026-01,WEEKDAY,13,TRAIN,TE26,13984,15425
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT18,3049,4020
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW16/NE3/TE17,15544,14759
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,NS14,11418,3683
2026-01,WEEKDAY,15,TRAIN,EW11,17330,18045
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CC8,3675,3816
2026-01,WEEKDAY,20,TRAIN,BP6/DT1,28117,60837
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,PE6,5463,3818
2026-01,WEEKDAY,10,TRAIN,NE12/CC13,50175,37092
2026-01,WEEKDAY,6,TRAIN,EW6,14697,4668
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NS3,9753,9637
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1615,1885
2026-01,WEEKDAY,9,TRAIN,NS4/BP1,43764,25244
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC20,3702,2319
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,CG1/DT35,10297,8422
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,BP8,836,852
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS19,22114,19322
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW25,8232,6062
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,CC24,5671,4375
2026-01,WEEKDAY,22,TRAIN,NS8,7809,16699
2026-01,WEEKDAY,10,TRAIN,CG2,14289,20322
2026-01,WEEKDAY,13,TRAIN,SW3,5385,3316
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC14,1017,2113
2026-01,WEEKDAY,6,TRAIN,DT8,2589,6906
2026-01,WEEKDAY,17,TRAIN,BP9,2669,4205
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NE10,3656,8502
2026-01,WEEKDAY,7,TRAIN,NS15,39150,74757
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT25,1130,2525
2026-01,WEEKDAY,18,TRAIN,TE3,24028,36331
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,CC17/TE9,3690,2288
2026-01,WEEKDAY,16,TRAIN,TE27,7380,7672
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS8,8305,7371
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,CC25,2855,2666
2026-01,WEEKDAY,16,TRAIN,CC23,28795,5784
2026-01,WEEKDAY,15,TRAIN,NS3,16597,19240
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,DT17,2365,2994
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW22,4258,3211
2026-01,WEEKDAY,16,TRAIN,CC27,12333,2101
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,BP5,1036,903
2026-01,WEEKDAY,12,TRAIN,CC23,17340,15291
2026-01,WEEKDAY,5,TRAIN,PW7,989,514
2026-01,WEEKDAY,7,TRAIN,NE15,82754,13956
2026-01,WEEKDAY,19,TRAIN,CC26,14524,6576
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW25,7670,7171
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,BP13,784,657
2026-01,WEEKDAY,12,TRAIN,NS3,20035,14475
2026-01,WEEKDAY,11,TRAIN,EW2/DT32,42630,37175
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NS10,25217,11476
2026-01,WEEKDAY,8,TRAIN,NS15,34653,94117
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW6,7065,4100
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,EW11,5467,4179
2026-01,WEEKDAY,7,TRAIN,EW9,59992,33423
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,27864,26280
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1535,334
2026-01,WEEKDAY,16,TRAIN,NE9,25658,22555
2026-01,WEEKDAY,7,TRAIN,PE4,6656,1653
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NS14,19018,10294
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NE9,582,0
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,TE23,16,4
2026-01,WEEKDAY,5,TRAIN,EW12/DT14,5905,1010
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,TE7,977,681
2026-01,WEEKDAY,21,TRAIN,SE1,1340,6504
2026-01,WEEKDAY,22,TRAIN,NS12,5539,21994
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,SE5,225,50
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW25,2769,6732
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW18,9501,7472
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,TE1,2610,3721
2026-01,WEEKDAY,13,TRAIN,SE2,5556,5626
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NE5,4379,8581
2026-01,WEEKDAY,14,TRAIN,BP6/DT1,29687,35306
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,CC5,14,67
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC12,1034,2525
2026-01,WEEKDAY,7,TRAIN,NS20,20880,101200
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,TE28,1789,2454
2026-01,WEEKDAY,23,TRAIN,SW4,338,1847
2026-01,WEEKDAY,0,TRAIN,CG2,125,465
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE12,2862,1936
2026-01,WEEKDAY,7,TRAIN,NS9/TE2,162163,87899
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NE11,4951,6898
2026-01,WEEKDAY,13,TRAIN,PE5,8242,7282
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW6,182,27
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW15,211,69
2026-01,WEEKDAY,22,TRAIN,EW31,1478,1399
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW11,66,347
2026-01,WEEKDAY,15,TRAIN,SW7,1906,2963
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,PE7,113,1252
2026-01,WEEKDAY,22,TRAIN,TE25,780,2104
2026-01,WEEKDAY,9,TRAIN,TE12,5908,12636
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,PE1,1867,2061
2026-01,WEEKDAY,9,TRAIN,PE5,10218,2507
2026-01,WEEKDAY,22,TRAIN,EW29,5125,3889
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,CC6,2120,5013
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,TE26,7713,3402
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,SE2,1736,226
2026-01,WEEKDAY,0,TRAIN,EW8/CC9,593,1436
2026-01,WEEKDAY,14,TRAIN,EW28,21534,18370
2026-01,WEEKDAY,19,TRAIN,NE18,18122,22869
2026-01,WEEKDAY,15,TRAIN,TE29,2284,4262
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,TE16,2759,5068
2026-01,WEEKDAY,12,TRAIN,DT2,6837,2310
2026-01,WEEKDAY,21,TRAIN,NE8,40392,29734
2026-01,WEEKDAY,10,TRAIN,DT8,3060,2809
2026-01,WEEKDAY,17,TRAIN,EW32,35167,3678
2026-01,WEEKDAY,20,TRAIN,EW4,9142,21276
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NE18,7854,8780
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,EW18,1410,3600
2026-01,WEEKDAY,11,TRAIN,NS11,32362,17105
2026-01,WEEKDAY,11,TRAIN,DT28,8972,4220
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW5,17683,23040
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,DT13,3295,4085
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW11,10115,11528
2026-01,WEEKDAY,0,TRAIN,PW6,7,172
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW11,9727,11338
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NE10,6934,8870
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW9,146,777
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE6,7648,3166
2026-01,WEEKDAY,8,TRAIN,PW2,127,405
2026-01,WEEKDAY,7,TRAIN,DT18,1662,30027
2026-01,WEEKDAY,6,TRAIN,PE4,3607,536
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,DT28,6169,3979
2026-01,WEEKDAY,7,TRAIN,DT17,2564,39633
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NE12/CC13,34945,37804
2026-01,WEEKDAY,19,TRAIN,DT10,4855,6515
2026-01,WEEKDAY,9,TRAIN,NE4/DT19,25885,83301
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,DT29,3168,2801
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,8432,34788
2026-01,WEEKDAY,22,TRAIN,BP7,233,853
2026-01,WEEKDAY,21,TRAIN,DT18,18498,4508
2026-01,WEEKDAY,0,TRAIN,EW33,1,215
2026-01,WEEKDAY,18,TRAIN,EW31,22135,3288
2026-01,WEEKDAY,20,TRAIN,PW2,275,68
2026-01,WEEKDAY,14,TRAIN,TE7,6613,7361
2026-01,WEEKDAY,22,TRAIN,CC21,10748,5217
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,EW2/DT32,30258,30951
2026-01,WEEKDAY,11,TRAIN,NE4/DT19,40182,83361
2026-01,WEEKDAY,10,TRAIN,EW1,30496,12033
2026-01,WEEKDAY,12,TRAIN,EW32,2624,1703
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,14319,13901
2026-01,WEEKDAY,8,TRAIN,NS10,121595,52005
2026-01,WEEKDAY,13,TRAIN,CG1/DT35,11364,15352
2026-01,WEEKDAY,23,TRAIN,SE3,116,2433
2026-01,WEEKDAY,0,TRAIN,TE28,9,384
2026-01,WEEKDAY,7,TRAIN,SW4,14093,2227
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT6,4364,2686
2026-01,WEEKDAY,12,TRAIN,DT5,15402,12358
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,TE22,7285,938
2026-01,WEEKDAY,18,TRAIN,DT17,147113,11860
2026-01,WEEKDAY,11,TRAIN,PW7,2582,1831
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,BP13,212,526
2026-01,WEEKDAY,22,TRAIN,TE18,13312,3176
2026-01,WEEKDAY,20,TRAIN,PE1,1560,7233
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,SE2,2648,547
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,EW20,5728,5425
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW6,33,416
2026-01,WEEKDAY,0,TRAIN,TE13,33,111
2026-01,WEEKDAY,20,TRAIN,CC19/DT9,5338,4791
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,EW5,18402,22520
2026-01,WEEKDAY,7,TRAIN,DT23,7122,9326
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,DT18,3376,2408
2026-01,WEEKDAY,14,TRAIN,NS20,41674,44275
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,DT20,2811,3129
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CC7,2951,3051
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,CC24,4654,2354
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,SW3,172,1218
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW9,15365,10891
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NE16/STC,25813,31073
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NE13,13059,12223
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NS14,9247,19031
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT4,1637,891
2026-01,WEEKDAY,14,TRAIN,SW5,7855,9133
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE23,1578,2287
2026-01,WEEKDAY,18,TRAIN,NS2,53999,110973
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NS8,9057,7187
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,EW32,113,1684
